"Lake","Date","Year","Month","DOY","Precip","SW_Inflw","TOTAL_GW_INTO_LAKE","Total_Inputs"
"SP","2011-06-17",2011,6,168,5570,0,129,5699
"SP","2011-06-18",2011,6,169,740,0,68,808
"SP","2011-06-19",2011,6,170,161,0,60,221
"SP","2011-06-20",2011,6,171,17600,0,315,17915
"SP","2011-06-21",2011,6,172,2990,0,95.6,3085.6
"SP","2011-06-22",2011,6,173,3670,0,97.9,3767.9
"SP","2011-06-23",2011,6,174,39800,0,16600,56400
"SP","2011-06-24",2011,6,175,4230,0,1300,5530
"SP","2011-06-25",2011,6,176,777,0,34.7,811.7
"SP","2011-06-26",2011,6,177,0,0,24.8,24.8
"SP","2011-06-27",2011,6,178,0,0,27.2,27.2
"SP","2011-06-28",2011,6,179,0,0,29.2,29.2
"SP","2011-06-29",2011,6,180,5550,0,107,5657
"SP","2011-06-30",2011,6,181,0,0,30.5,30.5
"SP","2011-07-01",2011,7,182,0,0,32.4,32.4
"SP","2011-07-02",2011,7,183,0,0,34.6,34.6
"SP","2011-07-03",2011,7,184,195,0,37.2,232.2
"SP","2011-07-04",2011,7,185,0,0,39.3,39.3
"SP","2011-07-05",2011,7,186,0,0,42.1,42.1
"SP","2011-07-06",2011,7,187,0,0,45,45
"SP","2011-07-07",2011,7,188,2980,0,83.1,3063.1
"SP","2011-07-08",2011,7,189,0,0,48.1,48.1
"SP","2011-07-09",2011,7,190,282,0,50.4,332.4
"SP","2011-07-10",2011,7,191,0,0,51.6,51.6
"SP","2011-07-11",2011,7,192,0,0,53.5,53.5
"SP","2011-07-12",2011,7,193,472,0,56.4,528.4
"SP","2011-07-13",2011,7,194,0,0,57.2,57.2
"SP","2011-07-14",2011,7,195,0,0,59,59
"SP","2011-07-15",2011,7,196,0,0,60.7,60.7
"SP","2011-07-16",2011,7,197,338,0,63.1,401.1
"SP","2011-07-17",2011,7,198,1320,0,74.7,1394.7
"SP","2011-07-18",2011,7,199,0,0,65,65
"SP","2011-07-19",2011,7,200,38500,0,2400,40900
"SP","2011-07-20",2011,7,201,1130,0,60.6,1190.6
"SP","2011-07-21",2011,7,202,2650,0,85.3,2735.3
"SP","2011-07-22",2011,7,203,0,0,47.6,47.6
"SP","2011-07-23",2011,7,204,0,0,49.9,49.9
"SP","2011-07-24",2011,7,205,0,0,51.8,51.8
"SP","2011-07-25",2011,7,206,5860,0,128,5988
"SP","2011-07-26",2011,7,207,0,0,51.5,51.5
"SP","2011-07-27",2011,7,208,0,0,53.5,53.5
"SP","2011-07-28",2011,7,209,3250,0,87.6,3337.6
"SP","2011-07-29",2011,7,210,10300,0,213,10513
"SP","2011-07-30",2011,7,211,40.5,0,51.3,91.8
"SP","2011-07-31",2011,7,212,0,0,52.4,52.4
"SP","2011-08-01",2011,8,213,8910,0,174,9084
"SP","2011-08-02",2011,8,214,40.6,0,51.7,92.3
"SP","2011-08-03",2011,8,215,12500,0,233,12733
"SP","2011-08-04",2011,8,216,39700,0,17300,57000
"SP","2011-08-05",2011,8,217,40.6,0,41.7,82.3
"SP","2011-08-06",2011,8,218,0,0,24.1,24.1
"SP","2011-08-07",2011,8,219,0,0,27,27
"SP","2011-08-08",2011,8,220,6600,0,116,6716
"SP","2011-08-09",2011,8,221,40.6,0,30.1,70.7
"SP","2011-08-10",2011,8,222,1830,0,55.7,1885.7
"SP","2011-08-11",2011,8,223,1430,0,53.6,1483.6
"SP","2011-08-12",2011,8,224,0,0,33.2,33.2
"SP","2011-08-13",2011,8,225,3970,0,83.8,4053.8
"SP","2011-08-14",2011,8,226,0,0,34.7,34.7
"SP","2011-08-15",2011,8,227,5800,0,116,5916
"SP","2011-08-16",2011,8,228,0,0,35.2,35.2
"SP","2011-08-17",2011,8,229,0,0,37,37
"SP","2011-08-18",2011,8,230,5980,0,116,6096
"SP","2011-08-19",2011,8,231,0,0,37.5,37.5
"SP","2011-08-20",2011,8,232,2990,0,67.2,3057.2
"SP","2011-08-21",2011,8,233,1800,0,67.5,1867.5
"SP","2011-08-22",2011,8,234,142,0,42.9,184.9
"SP","2011-08-23",2011,8,235,0,0,42.5,42.5
"SP","2011-08-24",2011,8,236,0,0,44.4,44.4
"SP","2011-08-25",2011,8,237,7820,0,144,7964
"SP","2011-08-26",2011,8,238,0,0,43.6,43.6
"SP","2011-08-27",2011,8,239,0,0,45.3,45.3
"SP","2011-08-28",2011,8,240,514,0,48.5,562.5
"SP","2011-08-29",2011,8,241,0,0,49.4,49.4
"SP","2011-08-30",2011,8,242,0,0,51.6,51.6
"SP","2011-08-31",2011,8,243,0,0,53.5,53.5
"SP","2011-09-01",2011,9,244,4260,0,109,4369
"SP","2011-09-02",2011,9,245,640,0,63.8,703.8
"SP","2011-09-03",2011,9,246,0,0,56.3,56.3
"SP","2011-09-04",2011,9,247,76.3,0,58.4,134.7
"SP","2011-09-05",2011,9,248,1770,0,76.4,1846.4
"SP","2011-09-06",2011,9,249,1180,0,77.6,1257.6
"SP","2011-09-07",2011,9,250,0,0,61.6,61.6
"SP","2011-09-08",2011,9,251,0,0,63.1,63.1
"SP","2011-09-09",2011,9,252,0,0,64.8,64.8
"SP","2011-09-10",2011,9,253,0,0,66.6,66.6
"SP","2011-09-11",2011,9,254,0,0,68.5,68.5
"SP","2011-09-12",2011,9,255,0,0,70.3,70.3
"SP","2011-09-13",2011,9,256,0,0,72.2,72.2
"SP","2011-09-14",2011,9,257,0,0,74,74
"SP","2011-09-15",2011,9,258,938,0,78.8,1016.8
"SP","2011-09-16",2011,9,259,711,0,86.2,797.2
"SP","2011-09-17",2011,9,260,96,0,82.4,178.4
"SP","2011-09-18",2011,9,261,0,0,78,78
"SP","2011-09-19",2011,9,262,0,0,79.3,79.3
"SP","2011-09-20",2011,9,263,4200,0,131,4331
"SP","2011-09-21",2011,9,264,0,0,79.2,79.2
"SP","2011-09-22",2011,9,265,375,0,81.7,456.7
"SP","2011-09-23",2011,9,266,3270,0,123,3393
"SP","2011-09-24",2011,9,267,557,0,89,646
"SP","2011-09-25",2011,9,268,1050,0,97.7,1147.7
"SP","2011-09-26",2011,9,269,536,0,89.8,625.8
"SP","2011-09-27",2011,9,270,48,0,84.2,132.2
"SP","2011-09-28",2011,9,271,2590,0,121,2711
"SP","2011-09-29",2011,9,272,1160,0,99.5,1259.5
"SP","2011-09-30",2011,9,273,48,0,84.6,132.6
"SP","2011-10-01",2011,10,274,3800,0,137,3937
"SP","2011-10-02",2011,10,275,1090,0,103,1193
"SP","2011-10-03",2011,10,276,0,0,83.8,83.8
"SP","2011-10-04",2011,10,277,0,0,85.8,85.8
"SP","2011-10-05",2011,10,278,0,0,88,88
"SP","2011-10-06",2011,10,279,0,0,90.3,90.3
"SP","2011-10-07",2011,10,280,0,0,92.7,92.7
"SP","2011-10-08",2011,10,281,0,0,95.1,95.1
"SP","2011-10-09",2011,10,282,0,0,97.5,97.5
"SP","2011-10-10",2011,10,283,0,0,100,100
"SP","2011-10-11",2011,10,284,0,0,102,102
"SP","2011-10-12",2011,10,285,58.6,0,105,163.6
"SP","2011-10-13",2011,10,286,140,0,107,247
"SP","2011-10-14",2011,10,287,7570,0,215,7785
"SP","2011-10-15",2011,10,288,13800,0,301,14101
"SP","2011-10-16",2011,10,289,808,0,102,910
"SP","2011-10-17",2011,10,290,0,0,92.7,92.7
"SP","2011-10-18",2011,10,291,0,0,94.2,94.2
"SP","2011-10-19",2011,10,292,117,0,96.3,213.3
"SP","2011-10-20",2011,10,293,1020,0,109,1129
"SP","2011-10-21",2011,10,294,1200,0,114,1314
"SP","2011-10-22",2011,10,295,528,0,104,632
"SP","2011-10-23",2011,10,296,0,0,97.8,97.8
"SP","2011-10-24",2011,10,297,58.6,0,99.2,157.8
"SP","2011-10-25",2011,10,298,3370,0,144,3514
"SP","2011-10-26",2011,10,299,117,0,98.7,215.7
"SP","2011-10-27",2011,10,300,5570,0,179,5749
"SP","2011-10-28",2011,10,301,777,0,105,882
"SP","2011-10-29",2011,10,302,0,0,94.2,94.2
"SP","2011-10-30",2011,10,303,708,0,102,810
"SP","2011-10-31",2011,10,304,0,0,95.4,95.4
"SP","2011-11-01",2011,11,305,923,0,106,1029
"SP","2011-11-02",2011,11,306,59.6,0,97.6,157.2
"SP","2011-11-03",2011,11,307,1210,0,116,1326
"SP","2011-11-04",2011,11,308,41.8,0,98.7,140.5
"SP","2011-11-05",2011,11,309,0,0,99.2,99.2
"SP","2011-11-06",2011,11,310,0,0,100,100
"SP","2011-11-07",2011,11,311,0,0,101,101
"SP","2011-11-08",2011,11,312,0,0,103,103
"SP","2011-11-09",2011,11,313,0,0,104,104
"SP","2011-11-10",2011,11,314,0,0,104,104
"SP","2011-11-11",2011,11,315,2880,0,105,2985
"SP","2011-11-12",2011,11,316,2370,0,101,2471
"SP","2011-11-13",2011,11,317,0,0,101,101
"SP","2011-11-14",2011,11,318,0,0,102,102
"SP","2011-11-15",2011,11,319,0,0,103,103
"SP","2011-11-16",2011,11,320,0,0,104,104
"SP","2011-11-17",2011,11,321,0,0,105,105
"SP","2011-11-18",2011,11,322,408,0,108,516
"SP","2011-11-19",2011,11,323,0,0,106,106
"SP","2011-11-20",2011,11,324,0,0,106,106
"SP","2011-11-21",2011,11,325,7660,0,105,7765
"SP","2011-11-22",2011,11,326,0,0,101,101
"SP","2011-11-23",2011,11,327,0,0,101,101
"SP","2011-11-24",2011,11,328,0,0,102,102
"SP","2011-11-25",2011,11,329,0,0,103,103
"SP","2011-11-26",2011,11,330,0,0,103,103
"SP","2011-11-27",2011,11,331,3530,0,164,3694
"SP","2011-11-28",2011,11,332,2360,0,136,2496
"SP","2011-11-29",2011,11,333,118,0,99.3,217.3
"SP","2011-11-30",2011,11,334,0,0,99.8,99.8
"SP","2011-12-01",2011,12,335,0,0,100,100
"SP","2011-12-02",2011,12,336,2090,0,99.8,2189.8
"SP","2011-12-03",2011,12,337,2800,0,97.1,2897.1
"SP","2011-12-04",2011,12,338,0,0,96.5,96.5
"SP","2011-12-05",2011,12,339,4320,0,94.3,4414.3
"SP","2011-12-06",2011,12,340,0,0,93.4,93.4
"SP","2011-12-07",2011,12,341,0,0,93.5,93.5
"SP","2011-12-08",2011,12,342,0,0,93.6,93.6
"SP","2011-12-09",2011,12,343,0,0,93.6,93.6
"SP","2011-12-10",2011,12,344,0,0,93.6,93.6
"SP","2011-12-11",2011,12,345,0,0,93.6,93.6
"SP","2011-12-12",2011,12,346,0,0,93.5,93.5
"SP","2011-12-13",2011,12,347,72.8,0,93.6,166.4
"SP","2011-12-14",2011,12,348,979,0,93.2,1072.2
"SP","2011-12-15",2011,12,349,1010,0,92.6,1102.6
"SP","2011-12-16",2011,12,350,7390,0,2360,9750
"SP","2011-12-17",2011,12,351,823,0,229,1052
"SP","2011-12-18",2011,12,352,0,0,95.4,95.4
"SP","2011-12-19",2011,12,353,23.5,0,91.9,115.4
"SP","2011-12-20",2011,12,354,0,0,90.2,90.2
"SP","2011-12-21",2011,12,355,0,0,89.1,89.1
"SP","2011-12-22",2011,12,356,0,0,88.3,88.3
"SP","2011-12-23",2011,12,357,222,0,87.6,309.6
"SP","2011-12-24",2011,12,358,0,0,87.2,87.2
"SP","2011-12-25",2011,12,359,6770,0,83.3,6853.3
"SP","2011-12-26",2011,12,360,0,0,81.7,81.7
"SP","2011-12-27",2011,12,361,0,0,81.8,81.8
"SP","2011-12-28",2011,12,362,66.2,0,301,367.2
"SP","2011-12-29",2011,12,363,293,0,92.6,385.6
"SP","2011-12-30",2011,12,364,0,0,102,102
"SP","2011-12-31",2011,12,365,1580,0,95.4,1675.4
"SP","2012-01-01",2012,1,1,0,0,91.2,91.2
"SP","2012-01-02",2012,1,2,7080,0,84.9,7164.9
"SP","2012-01-03",2012,1,3,1510,0,80.9,1590.9
"SP","2012-01-04",2012,1,4,78.3,0,79.4,157.7
"SP","2012-01-05",2012,1,5,0,0,78.4,78.4
"SP","2012-01-06",2012,1,6,0,0,77.9,77.9
"SP","2012-01-07",2012,1,7,0,0,77.9,77.9
"SP","2012-01-08",2012,1,8,0,0,78.2,78.2
"SP","2012-01-09",2012,1,9,0,0,78.4,78.4
"SP","2012-01-10",2012,1,10,0,0,78.6,78.6
"SP","2012-01-11",2012,1,11,0,0,79,79
"SP","2012-01-12",2012,1,12,0,0,79.5,79.5
"SP","2012-01-13",2012,1,13,2160,0,78.5,2238.5
"SP","2012-01-14",2012,1,14,2580,0,76.8,2656.8
"SP","2012-01-15",2012,1,15,221,0,76.2,297.2
"SP","2012-01-16",2012,1,16,0,0,76.3,76.3
"SP","2012-01-17",2012,1,17,0,0,76.6,76.6
"SP","2012-01-18",2012,1,18,182,0,76.9,258.9
"SP","2012-01-19",2012,1,19,1390,0,76.4,1466.4
"SP","2012-01-20",2012,1,20,902,0,75.7,977.7
"SP","2012-01-21",2012,1,21,0,0,75.6,75.6
"SP","2012-01-22",2012,1,22,0,0,75.6,75.6
"SP","2012-01-23",2012,1,23,0,0,75.7,75.7
"SP","2012-01-24",2012,1,24,4000,0,73.8,4073.8
"SP","2012-01-25",2012,1,25,4270,0,71,4341
"SP","2012-01-26",2012,1,26,642,0,70.2,712.2
"SP","2012-01-27",2012,1,27,0,0,70.6,70.6
"SP","2012-01-28",2012,1,28,0,0,71.2,71.2
"SP","2012-01-29",2012,1,29,2260,0,70.3,2330.3
"SP","2012-01-30",2012,1,30,39.2,0,70.1,109.3
"SP","2012-01-31",2012,1,31,139,0,70.2,209.2
"SP","2012-02-01",2012,2,32,111,0,70.5,181.5
"SP","2012-02-02",2012,2,33,0,0,70.8,70.8
"SP","2012-02-03",2012,2,34,184,0,71,255
"SP","2012-02-04",2012,2,35,0,0,71.3,71.3
"SP","2012-02-05",2012,2,36,0,0,71.5,71.5
"SP","2012-02-06",2012,2,37,0,0,71.7,71.7
"SP","2012-02-07",2012,2,38,0,0,72,72
"SP","2012-02-08",2012,2,39,0,0,72.2,72.2
"SP","2012-02-09",2012,2,40,0,0,72.4,72.4
"SP","2012-02-10",2012,2,41,0,0,72.5,72.5
"SP","2012-02-11",2012,2,42,635,0,72.4,707.4
"SP","2012-02-12",2012,2,43,0,0,72.3,72.3
"SP","2012-02-13",2012,2,44,0,0,72.4,72.4
"SP","2012-02-14",2012,2,45,0,0,72.5,72.5
"SP","2012-02-15",2012,2,46,23.5,0,72.7,96.2
"SP","2012-02-16",2012,2,47,146,0,72.8,218.8
"SP","2012-02-17",2012,2,48,66.4,0,73.1,139.5
"SP","2012-02-18",2012,2,49,0,0,73.4,73.4
"SP","2012-02-19",2012,2,50,154,0,73.5,227.5
"SP","2012-02-20",2012,2,51,0,0,73.7,73.7
"SP","2012-02-21",2012,2,52,0,0,73.8,73.8
"SP","2012-02-22",2012,2,53,0,0,74.1,74.1
"SP","2012-02-23",2012,2,54,1190,0,73.8,1263.8
"SP","2012-02-24",2012,2,55,0,0,73.8,73.8
"SP","2012-02-25",2012,2,56,0,0,74.1,74.1
"SP","2012-02-26",2012,2,57,424,0,74.1,498.1
"SP","2012-02-27",2012,2,58,0,0,74.3,74.3
"SP","2012-02-28",2012,2,59,495,0,74.3,569.3
"SP","2012-02-29",2012,2,60,0,0,74.4,74.4
"SP","2012-03-01",2012,3,61,13300,0,68.1,13368.1
"SP","2012-03-02",2012,3,62,6840,0,63,6903
"SP","2012-03-03",2012,3,63,0,0,62.4,62.4
"SP","2012-03-04",2012,3,64,5500,0,60.5,5560.5
"SP","2012-03-05",2012,3,65,244,0,59.9,303.9
"SP","2012-03-06",2012,3,66,0,0,60.2,60.2
"SP","2012-03-07",2012,3,67,464,0,60.4,524.4
"SP","2012-03-08",2012,3,68,0,0,60.9,60.9
"SP","2012-03-09",2012,3,69,2550,0,60.2,2610.2
"SP","2012-03-10",2012,3,70,1310,0,59.6,1369.6
"SP","2012-03-11",2012,3,71,0,0,59.8,59.8
"SP","2012-03-12",2012,3,72,0,0,60.5,60.5
"SP","2012-03-13",2012,3,73,3940,0,9110,13050
"SP","2012-03-14",2012,3,74,1330,0,9580,10910
"SP","2012-03-15",2012,3,75,0,0,2960,2960
"SP","2012-03-16",2012,3,76,0,0,6050,6050
"SP","2012-03-17",2012,3,77,0,0,6090,6090
"SP","2012-03-18",2012,3,78,0,0,7290,7290
"SP","2012-03-19",2012,3,79,0,0,45.6,45.6
"SP","2012-03-20",2012,3,80,0,0,50.4,50.4
"SP","2012-03-21",2012,3,81,221,0,56.4,277.4
"SP","2012-03-22",2012,3,82,0,0,58.3,58.3
"SP","2012-03-23",2012,3,83,1430,0,79.3,1509.3
"SP","2012-03-24",2012,3,84,1640,0,87.2,1727.2
"SP","2012-03-25",2012,3,85,454,0,72,526
"SP","2012-03-26",2012,3,86,0,0,67.3,67.3
"SP","2012-03-27",2012,3,87,0,0,69.2,69.2
"SP","2012-03-28",2012,3,88,495,0,74.5,569.5
"SP","2012-03-29",2012,3,89,0,0,72.3,72.3
"SP","2012-03-30",2012,3,90,0,0,73.8,73.8
"SP","2012-03-31",2012,3,91,826,0,83.9,909.9
"SP","2012-04-01",2012,4,92,594,0,84.5,678.5
"SP","2012-04-02",2012,4,93,0,0,76.6,76.6
"SP","2012-04-03",2012,4,94,1280,0,92.8,1372.8
"SP","2012-04-04",2012,4,95,3560,0,129,3689
"SP","2012-04-05",2012,4,96,31.7,0,77,108.7
"SP","2012-04-06",2012,4,97,0,0,77.5,77.5
"SP","2012-04-07",2012,4,98,0,0,78.5,78.5
"SP","2012-04-08",2012,4,99,0,0,79.4,79.4
"SP","2012-04-09",2012,4,100,2510,0,113,2623
"SP","2012-04-10",2012,4,101,0,0,79.3,79.3
"SP","2012-04-11",2012,4,102,0,0,80.1,80.1
"SP","2012-04-12",2012,4,103,0,0,80.8,80.8
"SP","2012-04-13",2012,4,104,0,0,81.5,81.5
"SP","2012-04-14",2012,4,105,0,0,82.3,82.3
"SP","2012-04-15",2012,4,106,1210,0,98.5,1308.5
"SP","2012-04-16",2012,4,107,566,0,91.8,657.8
"SP","2012-04-17",2012,4,108,1280,0,102,1382
"SP","2012-04-18",2012,4,109,2740,0,124,2864
"SP","2012-04-19",2012,4,110,10900,0,1200,12100
"SP","2012-04-20",2012,4,111,7020,0,6350,13370
"SP","2012-04-21",2012,4,112,0,0,383,383
"SP","2012-04-22",2012,4,113,0,0,67.9,67.9
"SP","2012-04-23",2012,4,114,0,0,68.9,68.9
"SP","2012-04-24",2012,4,115,0,0,69.8,69.8
"SP","2012-04-25",2012,4,116,0,0,70.8,70.8
"SP","2012-04-26",2012,4,117,0,0,71.7,71.7
"SP","2012-04-27",2012,4,118,2830,0,109,2939
"SP","2012-04-28",2012,4,119,263,0,74.8,337.8
"SP","2012-04-29",2012,4,120,0,0,72.2,72.2
"SP","2012-04-30",2012,4,121,0,0,73.1,73.1
"SP","2012-05-01",2012,5,122,4410,0,135,4545
"SP","2012-05-02",2012,5,123,485,0,79.5,564.5
"SP","2012-05-03",2012,5,124,7450,0,1390,8840
"SP","2012-05-04",2012,5,125,5030,0,1670,6700
"SP","2012-05-05",2012,5,126,7770,0,3990,11760
"SP","2012-05-06",2012,5,127,531,0,69,600
"SP","2012-05-07",2012,5,128,8020,0,2890,10910
"SP","2012-05-08",2012,5,129,26800,0,16600,43400
"SP","2012-05-09",2012,5,130,0,0,114,114
"SP","2012-05-10",2012,5,131,585,0,40.2,625.2
"SP","2012-05-11",2012,5,132,0,0,42.3,42.3
"SP","2012-05-12",2012,5,133,0,0,46.6,46.6
"SP","2012-05-13",2012,5,134,359,0,51.2,410.2
"SP","2012-05-14",2012,5,135,0,0,53.4,53.4
"SP","2012-05-15",2012,5,136,0,0,56.2,56.2
"SP","2012-05-16",2012,5,137,0,0,59.2,59.2
"SP","2012-05-17",2012,5,138,0,0,62.2,62.2
"SP","2012-05-18",2012,5,139,0,0,64.5,64.5
"SP","2012-05-19",2012,5,140,754,0,68.4,822.4
"SP","2012-05-20",2012,5,141,0,0,68.7,68.7
"SP","2012-05-21",2012,5,142,0,0,71.2,71.2
"SP","2012-05-22",2012,5,143,7000,0,163,7163
"SP","2012-05-23",2012,5,144,0,0,71.5,71.5
"SP","2012-05-24",2012,5,145,0,0,73.7,73.7
"SP","2012-05-25",2012,5,146,718,0,77.1,795.1
"SP","2012-05-26",2012,5,147,18200,0,334,18534
"SP","2012-05-27",2012,5,148,0,0,68.2,68.2
"SP","2012-05-28",2012,5,149,16800,0,302,17102
"SP","2012-05-29",2012,5,150,0,0,62,62
"SP","2012-05-30",2012,5,151,1650,0,78.8,1728.8
"SP","2012-05-31",2012,5,152,2940,0,107,3047
"SP","2012-06-01",2012,6,153,0,0,65.3,65.3
"SP","2012-06-02",2012,6,154,0,0,67.1,67.1
"SP","2012-06-03",2012,6,155,0,0,69.3,69.3
"SP","2012-06-04",2012,6,156,0,0,71.3,71.3
"SP","2012-06-05",2012,6,157,0,0,73.3,73.3
"SP","2012-06-06",2012,6,158,143,0,75.5,218.5
"SP","2012-06-07",2012,6,159,697,0,78.4,775.4
"SP","2012-06-08",2012,6,160,0,0,78.4,78.4
"SP","2012-06-09",2012,6,161,0,0,80.3,80.3
"SP","2012-06-10",2012,6,162,2090,0,101,2191
"SP","2012-06-11",2012,6,163,0,0,82.5,82.5
"SP","2012-06-12",2012,6,164,430,0,85.2,515.2
"SP","2012-06-13",2012,6,165,0,0,86.6,86.6
"SP","2012-06-14",2012,6,166,0,0,88.3,88.3
"SP","2012-06-15",2012,6,167,0,0,90.1,90.1
"SP","2012-06-16",2012,6,168,19200,0,357,19557
"SP","2012-06-17",2012,6,169,146,0,81.4,227.4
"SP","2012-06-18",2012,6,170,2800,0,122,2922
"SP","2012-06-19",2012,6,171,24500,0,4530,29030
"SP","2012-06-20",2012,6,172,3860,0,900,4760
"SP","2012-06-21",2012,6,173,4060,0,942,5002
"SP","2012-06-22",2012,6,174,58500,0,36500,95000
"SP","2012-06-23",2012,6,175,0,0,6980,6980
"SP","2012-06-24",2012,6,176,775,0,391,1166
"SP","2012-06-25",2012,6,177,7620,0,2420,10040
"SP","2012-06-26",2012,6,178,13400,0,7220,20620
"SP","2012-06-27",2012,6,179,0,0,15.8,15.8
"SP","2012-06-28",2012,6,180,0,0,18.3,18.3
"SP","2012-06-29",2012,6,181,0,0,21.5,21.5
"SP","2012-06-30",2012,6,182,0,0,24.3,24.3
"SP","2012-07-01",2012,7,183,0,0,26.8,26.8
"SP","2012-07-02",2012,7,184,0,0,29.8,29.8
"SP","2012-07-03",2012,7,185,0,0,33,33
"SP","2012-07-04",2012,7,186,16300,0,266,16566
"SP","2012-07-05",2012,7,187,146,0,32.9,178.9
"SP","2012-07-06",2012,7,188,0,0,33.1,33.1
"SP","2012-07-07",2012,7,189,0,0,36.1,36.1
"SP","2012-07-08",2012,7,190,13500,0,232,13732
"SP","2012-07-09",2012,7,191,0,0,34.9,34.9
"SP","2012-07-10",2012,7,192,146,0,37.7,183.7
"SP","2012-07-11",2012,7,193,0,0,39.7,39.7
"SP","2012-07-12",2012,7,194,0,0,42.1,42.1
"SP","2012-07-13",2012,7,195,0,0,44.5,44.5
"SP","2012-07-14",2012,7,196,0,0,46.8,46.8
"SP","2012-07-15",2012,7,197,499,0,49.9,548.9
"SP","2012-07-16",2012,7,198,6660,0,138,6798
"SP","2012-07-17",2012,7,199,0,0,48.9,48.9
"SP","2012-07-18",2012,7,200,0,0,51,51
"SP","2012-07-19",2012,7,201,635,0,54.1,689.1
"SP","2012-07-20",2012,7,202,846,0,63.4,909.4
"SP","2012-07-21",2012,7,203,0,0,55.4,55.4
"SP","2012-07-22",2012,7,204,0,0,57.2,57.2
"SP","2012-07-23",2012,7,205,0,0,59.8,59.8
"SP","2012-07-24",2012,7,206,439,0,63.6,502.6
"SP","2012-07-25",2012,7,207,0,0,65.2,65.2
"SP","2012-07-26",2012,7,208,12400,0,237,12637
"SP","2012-07-27",2012,7,209,9390,0,201,9591
"SP","2012-07-28",2012,7,210,6340,0,147,6487
"SP","2012-07-29",2012,7,211,194,0,59.6,253.6
"SP","2012-07-30",2012,7,212,0,0,59.1,59.1
"SP","2012-07-31",2012,7,213,58.5,0,61.3,119.8
"SP","2012-08-01",2012,8,214,0,0,62.9,62.9
"SP","2012-08-02",2012,8,215,0,0,64.5,64.5
"SP","2012-08-03",2012,8,216,4110,0,112,4222
"SP","2012-08-04",2012,8,217,0,0,65.8,65.8
"SP","2012-08-05",2012,8,218,5520,0,137,5657
"SP","2012-08-06",2012,8,219,673,0,76.1,749.1
"SP","2012-08-07",2012,8,220,0,0,66.9,66.9
"SP","2012-08-08",2012,8,221,1270,0,75.1,1345.1
"SP","2012-08-09",2012,8,222,0,0,69.4,69.4
"SP","2012-08-10",2012,8,223,4080,0,118,4198
"SP","2012-08-11",2012,8,224,15800,0,300,16100
"SP","2012-08-12",2012,8,225,0,0,61.3,61.3
"SP","2012-08-13",2012,8,226,0,0,63.2,63.2
"SP","2012-08-14",2012,8,227,0,0,64.8,64.8
"SP","2012-08-15",2012,8,228,3100,0,96.9,3196.9
"SP","2012-08-16",2012,8,229,0,0,66.2,66.2
"SP","2012-08-17",2012,8,230,1580,0,78.9,1658.9
"SP","2012-08-18",2012,8,231,2460,0,105,2565
"SP","2012-08-19",2012,8,232,264,0,71,335
"SP","2012-08-20",2012,8,233,4250,0,128,4378
"SP","2012-08-21",2012,8,234,2950,0,111,3061
"SP","2012-08-22",2012,8,235,0,0,67.6,67.6
"SP","2012-08-23",2012,8,236,0,0,69.6,69.6
"SP","2012-08-24",2012,8,237,1260,0,78.2,1338.2
"SP","2012-08-25",2012,8,238,2510,0,108,2618
"SP","2012-08-26",2012,8,239,0,0,72,72
"SP","2012-08-27",2012,8,240,0,0,73.5,73.5
"SP","2012-08-28",2012,8,241,264,0,76.1,340.1
"SP","2012-08-29",2012,8,242,0,0,77.5,77.5
"SP","2012-08-30",2012,8,243,0,0,79.4,79.4
"SP","2012-08-31",2012,8,244,0,0,81.7,81.7
"SP","2012-09-01",2012,9,245,0,0,84.1,84.1
"SP","2012-09-02",2012,9,246,0,0,86,86
"SP","2012-09-03",2012,9,247,0,0,87.8,87.8
"SP","2012-09-04",2012,9,248,42.8,0,89.8,132.6
"SP","2012-09-05",2012,9,249,0,0,91.6,91.6
"SP","2012-09-06",2012,9,250,42.8,0,93.6,136.4
"SP","2012-09-07",2012,9,251,2320,0,119,2439
"SP","2012-09-08",2012,9,252,5220,0,169,5389
"SP","2012-09-09",2012,9,253,2800,0,133,2933
"SP","2012-09-10",2012,9,254,3350,0,141,3491
"SP","2012-09-11",2012,9,255,854,0,103,957
"SP","2012-09-12",2012,9,256,0,0,91.8,91.8
"SP","2012-09-13",2012,9,257,0,0,93.7,93.7
"SP","2012-09-14",2012,9,258,1130,0,101,1231
"SP","2012-09-15",2012,9,259,0,0,95.7,95.7
"SP","2012-09-16",2012,9,260,0,0,96.9,96.9
"SP","2012-09-17",2012,9,261,0,0,98.3,98.3
"SP","2012-09-18",2012,9,262,269,0,100,369
"SP","2012-09-19",2012,9,263,4380,0,158,4538
"SP","2012-09-20",2012,9,264,977,0,117,1094
"SP","2012-09-21",2012,9,265,4540,0,160,4700
"SP","2012-09-22",2012,9,266,3830,0,152,3982
"SP","2012-09-23",2012,9,267,1080,0,110,1190
"SP","2012-09-24",2012,9,268,690,0,105,795
"SP","2012-09-25",2012,9,269,0,0,95.2,95.2
"SP","2012-09-26",2012,9,270,0,0,96.3,96.3
"SP","2012-09-27",2012,9,271,0,0,97.2,97.2
"SP","2012-09-28",2012,9,272,0,0,98,98
"SP","2012-09-29",2012,9,273,0,0,98.9,98.9
"SP","2012-09-30",2012,9,274,0,0,99.8,99.8
"SP","2012-10-01",2012,10,275,0,0,101,101
"SP","2012-10-02",2012,10,276,0,0,102,102
